Country,Sector,Date,Measures
Sierra Leone,Fugitive Emissions,2001,0.0
Sierra Leone,Fugitive Emissions,2002,0.0
Sierra Leone,Fugitive Emissions,2003,0.0
Sierra Leone,Fugitive Emissions,2004,0.0
Sierra Leone,Fugitive Emissions,2005,0.0
Sierra Leone,Fugitive Emissions,2006,0.0
Sierra Leone,Fugitive Emissions,2007,0.0
Sierra Leone,Fugitive Emissions,2008,0.0
Sierra Leone,Fugitive Emissions,2009,0.0
Sierra Leone,Fugitive Emissions,2010,0.0
Sierra Leone,Fugitive Emissions,2011,0.0
Sierra Leone,Fugitive Emissions,2012,0.0
Sierra Leone,Fugitive Emissions,2013,0.0
Sierra Leone,Fugitive Emissions,2014,0.0
Sierra Leone,Fugitive Emissions,2015,0.0
Sierra Leone,Fugitive Emissions,2016,0.0
Sierra Leone,Fugitive Emissions,2017,0.0
Sierra Leone,Fugitive Emissions,2018,0.0
Sierra Leone,Industrial Processes,1990,0.0
Sierra Leone,Industrial Processes,1991,0.0
Sierra Leone,Industrial Processes,1992,0.0
Sierra Leone,Industrial Processes,1993,0.0
Sierra Leone,Industrial Processes,1994,0.0
Sierra Leone,Industrial Processes,1995,0.0
Sierra Leone,Industrial Processes,1996,0.0
Sierra Leone,Industrial Processes,1997,0.0
Sierra Leone,Industrial Processes,1998,0.0
Sierra Leone,Industrial Processes,1999,0.0
Sierra Leone,Industrial Processes,2000,0.0
Sierra Leone,Industrial Processes,2001,0.0
Sierra Leone,Industrial Processes,2002,0.0
Sierra Leone,Industrial Processes,2003,0.0
Sierra Leone,Industrial Processes,2004,0.0
Sierra Leone,Industrial Processes,2005,0.0
Sierra Leone,Industrial Processes,2006,0.0
Sierra Leone,Industrial Processes,2007,0.0
Sierra Leone,Industrial Processes,2008,0.0
Sierra Leone,Industrial Processes,2009,0.0
Sierra Leone,Industrial Processes,2010,0.0
Sierra Leone,Industrial Processes,2011,0.0
Sierra Leone,Industrial Processes,2012,0.0
Sierra Leone,Industrial Processes,2013,0.0
Sierra Leone,Industrial Processes,2014,0.0
Sierra Leone,Industrial Processes,2015,0.0
Sierra Leone,Industrial Processes,2016,0.0
Sierra Leone,Industrial Processes,2017,0.0
Sierra Leone,Industrial Processes,2018,0.0
Sierra Leone,Land-Use Change and Forestry,1990,0.05
Sierra Leone,Land-Use Change and Forestry,1991,0.05
Sierra Leone,Land-Use Change and Forestry,1992,0.05
Sierra Leone,Land-Use Change and Forestry,1993,0.05
Sierra Leone,Land-Use Change and Forestry,1994,0.05
Sierra Leone,Land-Use Change and Forestry,1995,0.05
Sierra Leone,Land-Use Change and Forestry,1996,0.06
Sierra Leone,Land-Use Change and Forestry,1997,0.09
Sierra Leone,Land-Use Change and Forestry,1998,0.19
Sierra Leone,Land-Use Change and Forestry,1999,0.14
Sierra Leone,Land-Use Change and Forestry,2000,0.13
Sierra Leone,Land-Use Change and Forestry,2001,0.0
Sierra Leone,Land-Use Change and Forestry,2002,0.0
Sierra Leone,Land-Use Change and Forestry,2003,0.04
Sierra Leone,Land-Use Change and Forestry,2004,0.05
Sierra Leone,Land-Use Change and Forestry,2005,0.03
Sierra Leone,Land-Use Change and Forestry,2006,0.06
Sierra Leone,Land-Use Change and Forestry,2007,0.03
Sierra Leone,Land-Use Change and Forestry,2008,0.01
Sierra Leone,Land-Use Change and Forestry,2009,0.02
Sierra Leone,Land-Use Change and Forestry,2010,0.01
Sierra Leone,Land-Use Change and Forestry,2011,0.01
Sierra Leone,Land-Use Change and Forestry,2012,0.02
Sierra Leone,Land-Use Change and Forestry,2013,0.02
Sierra Leone,Land-Use Change and Forestry,2014,0.04
Sierra Leone,Land-Use Change and Forestry,2015,0.2
Sierra Leone,Land-Use Change and Forestry,2016,0.02
Sierra Leone,Land-Use Change and Forestry,2017,0.03
Sierra Leone,Land-Use Change and Forestry,2018,0.01
Sierra Leone,Other Fuel Combustion,1990,0.36
Sierra Leone,Other Fuel Combustion,1991,0.36
Sierra Leone,Other Fuel Combustion,1992,0.36
Sierra Leone,Other Fuel Combustion,1993,0.36
Sierra Leone,Other Fuel Combustion,1994,0.36
Sierra Leone,Other Fuel Combustion,1995,0.36
Sierra Leone,Other Fuel Combustion,1996,0.37
Sierra Leone,Other Fuel Combustion,1997,0.38
Sierra Leone,Other Fuel Combustion,1998,0.39
Sierra Leone,Other Fuel Combustion,1999,0.41
Sierra Leone,Other Fuel Combustion,2000,0.42
Sierra Leone,Other Fuel Combustion,2001,0.42
Sierra Leone,Other Fuel Combustion,2002,0.42
Sierra Leone,Other Fuel Combustion,2003,0.43
Sierra Leone,Other Fuel Combustion,2004,0.43
Sierra Leone,Other Fuel Combustion,2005,0.43
Sierra Leone,Other Fuel Combustion,2006,0.43
Sierra Leone,Other Fuel Combustion,2007,0.44
Sierra Leone,Other Fuel Combustion,2008,0.44
Sierra Leone,Other Fuel Combustion,2009,0.44
Sierra Leone,Other Fuel Combustion,2010,0.45
Sierra Leone,Other Fuel Combustion,2011,0.45
Sierra Leone,Other Fuel Combustion,2012,0.46
Sierra Leone,Other Fuel Combustion,2013,0.46
Sierra Leone,Other Fuel Combustion,2014,0.47
Sierra Leone,Other Fuel Combustion,2015,0.47
Sierra Leone,Other Fuel Combustion,2016,0.48
Sierra Leone,Other Fuel Combustion,2017,0.48
Sierra Leone,Other Fuel Combustion,2018,0.48
Sierra Leone,Waste,1990,0.74
Sierra Leone,Waste,1991,0.75
Sierra Leone,Waste,1992,0.75
Sierra Leone,Waste,1993,0.76
Sierra Leone,Waste,1994,0.77
Sierra Leone,Waste,1995,0.77
Sierra Leone,Waste,1996,0.78
Sierra Leone,Waste,1997,0.79
Sierra Leone,Waste,1998,0.8
Sierra Leone,Waste,1999,0.81
Sierra Leone,Waste,2000,0.82
Sierra Leone,Waste,2001,0.85
Sierra Leone,Waste,2002,0.88
Sierra Leone,Waste,2003,0.91
Sierra Leone,Waste,2004,0.94
Sierra Leone,Waste,2005,0.96
Sierra Leone,Waste,2006,0.99
Sierra Leone,Waste,2007,1.02
Sierra Leone,Waste,2008,1.05
Sierra Leone,Waste,2009,1.08
Sierra Leone,Waste,2010,1.11
Sierra Leone,Waste,2011,1.14
Sierra Leone,Waste,2012,1.17
Sierra Leone,Waste,2013,1.2
Sierra Leone,Waste,2014,1.23
Sierra Leone,Waste,2015,1.26
Sierra Leone,Waste,2016,1.29
Sierra Leone,Waste,2017,1.32
Sierra Leone,Waste,2018,1.35
Singapore,Agriculture,1990,0.06
Singapore,Agriculture,1991,0.0
Singapore,Agriculture,1992,0.0
Singapore,Agriculture,1993,0.0
Singapore,Agriculture,1994,0.0
Singapore,Agriculture,1995,0.0
Singapore,Agriculture,1996,0.0
Singapore,Agriculture,1997,0.0
Singapore,Agriculture,1998,0.0
Singapore,Agriculture,1999,0.0
Singapore,Agriculture,2000,0.0
Singapore,Agriculture,2001,0.0
Singapore,Agriculture,2002,0.0
Singapore,Agriculture,2003,0.0
Singapore,Agriculture,2004,0.0
Singapore,Agriculture,2005,0.0
Singapore,Agriculture,2006,0.0
Singapore,Agriculture,2007,0.0
Singapore,Agriculture,2008,0.0
Singapore,Agriculture,2009,0.0
Singapore,Agriculture,2010,0.0
Singapore,Agriculture,2011,0.0
Singapore,Agriculture,2012,0.0
Singapore,Agriculture,2013,0.0
Singapore,Agriculture,2014,0.0
Singapore,Agriculture,2015,0.0
Singapore,Agriculture,2016,0.0
Singapore,Agriculture,2017,0.0
Singapore,Agriculture,2018,0.0
Singapore,Energy,1990,0.05
Singapore,Energy,1991,0.07
Singapore,Energy,1992,0.1
Singapore,Energy,1993,0.12
Singapore,Energy,1994,0.14
Singapore,Energy,1995,0.17
Singapore,Energy,1996,0.17
Singapore,Energy,1997,0.17
Singapore,Energy,1998,0.17
Singapore,Energy,1999,0.17
Singapore,Energy,2000,0.17
Singapore,Energy,2001,0.25
Singapore,Energy,2002,0.32
Singapore,Energy,2003,0.4
Singapore,Energy,2004,0.47
Singapore,Energy,2005,0.55
Singapore,Energy,2006,0.58
Singapore,Energy,2007,0.6
Singapore,Energy,2008,0.63
Singapore,Energy,2009,0.66
Singapore,Energy,2010,0.69
Singapore,Energy,2011,0.74
Singapore,Energy,2012,0.8
Singapore,Energy,2013,0.85
Singapore,Energy,2014,0.91
Singapore,Energy,2015,0.96
Singapore,Energy,2016,0.98
Singapore,Energy,2017,1.01
Singapore,Energy,2018,1.03
Singapore,Fugitive Emissions,1990,0.03
Singapore,Fugitive Emissions,1991,0.05
Singapore,Fugitive Emissions,1992,0.07
Singapore,Fugitive Emissions,1993,0.1
Singapore,Fugitive Emissions,1994,0.12
Singapore,Fugitive Emissions,1995,0.14
Singapore,Fugitive Emissions,1996,0.14
Singapore,Fugitive Emissions,1997,0.14
Singapore,Fugitive Emissions,1998,0.14
Singapore,Fugitive Emissions,1999,0.14
Singapore,Fugitive Emissions,2000,0.14
Singapore,Fugitive Emissions,2001,0.21
Singapore,Fugitive Emissions,2002,0.29
Singapore,Fugitive Emissions,2003,0.36
Singapore,Fugitive Emissions,2004,0.44
Singapore,Fugitive Emissions,2005,0.51
Singapore,Fugitive Emissions,2006,0.53
Singapore,Fugitive Emissions,2007,0.56
Singapore,Fugitive Emissions,2008,0.58
Singapore,Fugitive Emissions,2009,0.61
Singapore,Fugitive Emissions,2010,0.63
Singapore,Fugitive Emissions,2011,0.69
Singapore,Fugitive Emissions,2012,0.74
Singapore,Fugitive Emissions,2013,0.79
Singapore,Fugitive Emissions,2014,0.85
Singapore,Fugitive Emissions,2015,0.9
Singapore,Fugitive Emissions,2016,0.92
Singapore,Fugitive Emissions,2017,0.94
Singapore,Fugitive Emissions,2018,0.97
Singapore,Industrial Processes,1990,0.0
Singapore,Industrial Processes,1991,0.0
Singapore,Industrial Processes,1992,0.0
Singapore,Industrial Processes,1993,0.0
Singapore,Industrial Processes,1994,0.0
Singapore,Industrial Processes,1995,0.0
Singapore,Industrial Processes,1996,0.0
Singapore,Industrial Processes,1997,0.0
Singapore,Industrial Processes,1998,0.0
Singapore,Industrial Processes,1999,0.0
Singapore,Industrial Processes,2000,0.0
Singapore,Industrial Processes,2001,0.0
Singapore,Industrial Processes,2002,0.0
Singapore,Industrial Processes,2003,0.0
Singapore,Industrial Processes,2004,0.0
Singapore,Industrial Processes,2005,0.0
Singapore,Industrial Processes,2006,0.0
Singapore,Industrial Processes,2007,0.0
Singapore,Industrial Processes,2008,0.0
Singapore,Industrial Processes,2009,0.0
Singapore,Industrial Processes,2010,0.0
Singapore,Industrial Processes,2011,0.0
Singapore,Industrial Processes,2012,0.0
Singapore,Industrial Processes,2013,0.0
Singapore,Industrial Processes,2014,0.0
Singapore,Industrial Processes,2015,0.0
Singapore,Industrial Processes,2016,0.0
Singapore,Industrial Processes,2017,0.0
Singapore,Industrial Processes,2018,0.0
Singapore,Land-Use Change and Forestry,1990,0.0
Singapore,Land-Use Change and Forestry,1991,0.0
Singapore,Land-Use Change and Forestry,1992,0.0
Singapore,Land-Use Change and Forestry,1993,0.0
Singapore,Land-Use Change and Forestry,1994,0.0
Singapore,Land-Use Change and Forestry,1995,0.0
Singapore,Land-Use Change and Forestry,1996,0.0
Singapore,Land-Use Change and Forestry,1997,0.0
Singapore,Land-Use Change and Forestry,1998,0.0
Singapore,Land-Use Change and Forestry,1999,0.0
Singapore,Land-Use Change and Forestry,2000,0.0
Singapore,Land-Use Change and Forestry,2001,0.0
Singapore,Land-Use Change and Forestry,2002,0.0
Singapore,Land-Use Change and Forestry,2003,0.0
Singapore,Land-Use Change and Forestry,2004,0.0
Singapore,Land-Use Change and Forestry,2005,0.0
Singapore,Land-Use Change and Forestry,2006,0.0
Singapore,Land-Use Change and Forestry,2007,0.0
Singapore,Land-Use Change and Forestry,2008,0.0
Singapore,Land-Use Change and Forestry,2009,0.0
Singapore,Land-Use Change and Forestry,2010,0.0
Singapore,Land-Use Change and Forestry,2011,0.0
Singapore,Land-Use Change and Forestry,2012,0.0
Singapore,Land-Use Change and Forestry,2013,0.0
Singapore,Land-Use Change and Forestry,2014,0.0
Singapore,Land-Use Change and Forestry,2015,0.0
Singapore,Land-Use Change and Forestry,2016,0.0
Singapore,Land-Use Change and Forestry,2017,0.0
Singapore,Land-Use Change and Forestry,2018,0.0
Singapore,Other Fuel Combustion,1990,0.02
Singapore,Other Fuel Combustion,1991,0.02
Singapore,Other Fuel Combustion,1992,0.02
Singapore,Other Fuel Combustion,1993,0.02
Singapore,Other Fuel Combustion,1994,0.02
Singapore,Other Fuel Combustion,1995,0.03
Singapore,Other Fuel Combustion,1996,0.03
Singapore,Other Fuel Combustion,1997,0.03
Singapore,Other Fuel Combustion,1998,0.03
Singapore,Other Fuel Combustion,1999,0.03
Singapore,Other Fuel Combustion,2000,0.03
Singapore,Other Fuel Combustion,2001,0.03
Singapore,Other Fuel Combustion,2002,0.04
Singapore,Other Fuel Combustion,2003,0.04
Singapore,Other Fuel Combustion,2004,0.04
Singapore,Other Fuel Combustion,2005,0.04
Singapore,Other Fuel Combustion,2006,0.04
Singapore,Other Fuel Combustion,2007,0.05
Singapore,Other Fuel Combustion,2008,0.05
Singapore,Other Fuel Combustion,2009,0.05
Singapore,Other Fuel Combustion,2010,0.05
Singapore,Other Fuel Combustion,2011,0.06
Singapore,Other Fuel Combustion,2012,0.06
Singapore,Other Fuel Combustion,2013,0.06
Singapore,Other Fuel Combustion,2014,0.06
Singapore,Other Fuel Combustion,2015,0.06
Singapore,Other Fuel Combustion,2016,0.06
Singapore,Other Fuel Combustion,2017,0.07
Singapore,Other Fuel Combustion,2018,0.07
Singapore,Waste,1990,1.15
Singapore,Waste,1991,1.18
Singapore,Waste,1992,1.22
Singapore,Waste,1993,1.26
Singapore,Waste,1994,1.3
Singapore,Waste,1995,1.33
Singapore,Waste,1996,1.37
Singapore,Waste,1997,1.42
Singapore,Waste,1998,1.46
Singapore,Waste,1999,1.5
Singapore,Waste,2000,1.54
Singapore,Waste,2001,1.58
Singapore,Waste,2002,1.61
Singapore,Waste,2003,1.64
Singapore,Waste,2004,1.68
Singapore,Waste,2005,1.71
Singapore,Waste,2006,1.86
Singapore,Waste,2007,2.01
Singapore,Waste,2008,2.15
Singapore,Waste,2009,2.3
Singapore,Waste,2010,2.45
Singapore,Waste,2011,2.54
Singapore,Waste,2012,2.62
Singapore,Waste,2013,2.71
Singapore,Waste,2014,2.79
Singapore,Waste,2015,2.88
Singapore,Waste,2016,2.96
Singapore,Waste,2017,3.03
Singapore,Waste,2018,3.11
Slovakia,Agriculture,1990,3.85
Slovakia,Agriculture,1991,3.68
Slovakia,Agriculture,1992,3.28
Slovakia,Agriculture,1993,2.85
Slovakia,Agriculture,1994,2.46
Slovakia,Agriculture,1995,2.29
Slovakia,Agriculture,1996,2.32
Slovakia,Agriculture,1997,2.23
Slovakia,Agriculture,1998,2.02
Slovakia,Agriculture,1999,1.79
Slovakia,Agriculture,2000,1.69
Slovakia,Agriculture,2001,1.64
Slovakia,Agriculture,2002,1.61
Slovakia,Agriculture,2003,1.57
Slovakia,Agriculture,2004,1.52
Slovakia,Agriculture,2005,1.38
Slovakia,Agriculture,2006,1.35
Slovakia,Agriculture,2007,1.3
Slovakia,Agriculture,2008,1.28
Slovakia,Agriculture,2009,1.22
Slovakia,Agriculture,2010,1.19
Slovakia,Agriculture,2011,1.18
Slovakia,Agriculture,2012,1.16
Slovakia,Agriculture,2013,1.17
Slovakia,Agriculture,2014,1.16
Slovakia,Agriculture,2015,1.15
Slovakia,Agriculture,2016,1.13
Slovakia,Agriculture,2017,1.1
Slovakia,Agriculture,2018,1.09
Slovakia,Energy,1990,2.92
Slovakia,Energy,1991,2.91
Slovakia,Energy,1992,2.9
Slovakia,Energy,1993,2.8
Slovakia,Energy,1994,2.78
Slovakia,Energy,1995,2.8
Slovakia,Energy,1996,2.84
Slovakia,Energy,1997,2.73
Slovakia,Energy,1998,2.81
Slovakia,Energy,1999,2.81
Slovakia,Energy,2000,2.6
Slovakia,Energy,2001,2.51
Slovakia,Energy,2002,2.35
Slovakia,Energy,2003,2.3
Slovakia,Energy,2004,2.42
Slovakia,Energy,2005,2.42
Slovakia,Energy,2006,2.21
Slovakia,Energy,2007,2.13
Slovakia,Energy,2008,2.21
Slovakia,Energy,2009,1.99
Slovakia,Energy,2010,2.1
Slovakia,Energy,2011,2.16
Slovakia,Energy,2012,1.72
Slovakia,Energy,2013,1.87
Slovakia,Energy,2014,1.68
Slovakia,Energy,2015,1.82
Slovakia,Energy,2016,1.89
Slovakia,Energy,2017,1.9
Slovakia,Energy,2018,1.9
Slovakia,Fugitive Emissions,1990,2.39
Slovakia,Fugitive Emissions,1991,2.41
Slovakia,Fugitive Emissions,1992,2.43
Slovakia,Fugitive Emissions,1993,2.39
Slovakia,Fugitive Emissions,1994,2.42
Slovakia,Fugitive Emissions,1995,2.44
Slovakia,Fugitive Emissions,1996,2.45
Slovakia,Fugitive Emissions,1997,2.4
Slovakia,Fugitive Emissions,1998,2.52
Slovakia,Fugitive Emissions,1999,2.54
Slovakia,Fugitive Emissions,2000,2.32
Slovakia,Fugitive Emissions,2001,2.21
Slovakia,Fugitive Emissions,2002,2.13
Slovakia,Fugitive Emissions,2003,2.07
Slovakia,Fugitive Emissions,2004,2.16
Slovakia,Fugitive Emissions,2005,2.11
Slovakia,Fugitive Emissions,2006,1.92
Slovakia,Fugitive Emissions,2007,1.86
Slovakia,Fugitive Emissions,2008,1.99
Slovakia,Fugitive Emissions,2009,1.77
Slovakia,Fugitive Emissions,2010,1.87
Slovakia,Fugitive Emissions,2011,1.94
Slovakia,Fugitive Emissions,2012,1.48
Slovakia,Fugitive Emissions,2013,1.64
Slovakia,Fugitive Emissions,2014,1.45
Slovakia,Fugitive Emissions,2015,1.58
Slovakia,Fugitive Emissions,2016,1.67
Slovakia,Fugitive Emissions,2017,1.68
Slovakia,Fugitive Emissions,2018,1.69
Slovakia,Industrial Processes,1990,0.0
Slovakia,Industrial Processes,1991,0.0
Slovakia,Industrial Processes,1992,0.0
Slovakia,Industrial Processes,1993,0.0
Slovakia,Industrial Processes,1994,0.0
Slovakia,Industrial Processes,1995,0.0
Slovakia,Industrial Processes,1996,0.0
Slovakia,Industrial Processes,1997,0.0
Slovakia,Industrial Processes,1998,0.0
Slovakia,Industrial Processes,1999,0.0
Slovakia,Industrial Processes,2000,0.0
Slovakia,Industrial Processes,2001,0.0
Slovakia,Industrial Processes,2002,0.0
Slovakia,Industrial Processes,2003,0.0
Slovakia,Industrial Processes,2004,0.0
Slovakia,Industrial Processes,2005,0.0
Slovakia,Industrial Processes,2006,0.0
Slovakia,Industrial Processes,2007,0.0
Slovakia,Industrial Processes,2008,0.0
Slovakia,Industrial Processes,2009,0.0
Slovakia,Industrial Processes,2010,0.0
Slovakia,Industrial Processes,2011,0.0
Slovakia,Industrial Processes,2012,0.0
Slovakia,Industrial Processes,2013,0.0
Slovakia,Industrial Processes,2014,0.0
Slovakia,Industrial Processes,2015,0.0
Slovakia,Industrial Processes,2016,0.0
Slovakia,Industrial Processes,2017,0.0
Slovakia,Industrial Processes,2018,0.0
Slovakia,Land-Use Change and Forestry,1990,0.0
Slovakia,Land-Use Change and Forestry,1991,0.0
Slovakia,Land-Use Change and Forestry,1992,0.0
Slovakia,Land-Use Change and Forestry,1993,0.0
Slovakia,Land-Use Change and Forestry,1994,0.0
Slovakia,Land-Use Change and Forestry,1995,0.0
Slovakia,Land-Use Change and Forestry,1996,0.0
Slovakia,Land-Use Change and Forestry,1997,0.0
Slovakia,Land-Use Change and Forestry,1998,0.0
Slovakia,Land-Use Change and Forestry,1999,0.0
Slovakia,Land-Use Change and Forestry,2000,0.0
Slovakia,Land-Use Change and Forestry,2001,0.0
Slovakia,Land-Use Change and Forestry,2002,0.0
Slovakia,Land-Use Change and Forestry,2003,0.0
Slovakia,Land-Use Change and Forestry,2004,0.0
Slovakia,Land-Use Change and Forestry,2005,0.0
Slovakia,Land-Use Change and Forestry,2006,0.0
Slovakia,Land-Use Change and Forestry,2007,0.0
Slovakia,Land-Use Change and Forestry,2008,0.0
Slovakia,Land-Use Change and Forestry,2009,0.0
Slovakia,Land-Use Change and Forestry,2010,0.0
Slovakia,Land-Use Change and Forestry,2011,0.0
Slovakia,Land-Use Change and Forestry,2012,0.0
Slovakia,Land-Use Change and Forestry,2013,0.0
Slovakia,Land-Use Change and Forestry,2014,0.0
Slovakia,Land-Use Change and Forestry,2015,0.0
Slovakia,Land-Use Change and Forestry,2016,0.0
Slovakia,Land-Use Change and Forestry,2017,0.0
Slovakia,Land-Use Change and Forestry,2018,0.0
Slovakia,Other Fuel Combustion,1990,0.53
Slovakia,Other Fuel Combustion,1991,0.51
Slovakia,Other Fuel Combustion,1992,0.46
Slovakia,Other Fuel Combustion,1993,0.4
Slovakia,Other Fuel Combustion,1994,0.35
Slovakia,Other Fuel Combustion,1995,0.36
Slovakia,Other Fuel Combustion,1996,0.38
Slovakia,Other Fuel Combustion,1997,0.34
Slovakia,Other Fuel Combustion,1998,0.28
Slovakia,Other Fuel Combustion,1999,0.27
Slovakia,Other Fuel Combustion,2000,0.28
Slovakia,Other Fuel Combustion,2001,0.3
Slovakia,Other Fuel Combustion,2002,0.21
Slovakia,Other Fuel Combustion,2003,0.23
Slovakia,Other Fuel Combustion,2004,0.26
Slovakia,Other Fuel Combustion,2005,0.31
Slovakia,Other Fuel Combustion,2006,0.29
Slovakia,Other Fuel Combustion,2007,0.26
Slovakia,Other Fuel Combustion,2008,0.21
Slovakia,Other Fuel Combustion,2009,0.22
Slovakia,Other Fuel Combustion,2010,0.22
Slovakia,Other Fuel Combustion,2011,0.22
Slovakia,Other Fuel Combustion,2012,0.25
Slovakia,Other Fuel Combustion,2013,0.23
Slovakia,Other Fuel Combustion,2014,0.23
Slovakia,Other Fuel Combustion,2015,0.24
Slovakia,Other Fuel Combustion,2016,0.22
Slovakia,Other Fuel Combustion,2017,0.22
Slovakia,Other Fuel Combustion,2018,0.22
Slovakia,Waste,1990,1.08
Slovakia,Waste,1991,1.09
Slovakia,Waste,1992,1.09
Slovakia,Waste,1993,1.09
Slovakia,Waste,1994,1.07
Slovakia,Waste,1995,1.07
Slovakia,Waste,1996,1.07
Slovakia,Waste,1997,1.08
Slovakia,Waste,1998,1.09
Slovakia,Waste,1999,1.1
Slovakia,Waste,2000,1.11
Slovakia,Waste,2001,1.12
Slovakia,Waste,2002,1.24
Slovakia,Waste,2003,1.26
Slovakia,Waste,2004,1.2
Slovakia,Waste,2005,1.23
Slovakia,Waste,2006,1.27
Slovakia,Waste,2007,1.26
Slovakia,Waste,2008,1.3
Slovakia,Waste,2009,1.33
Slovakia,Waste,2010,1.35
Slovakia,Waste,2011,1.42
Slovakia,Waste,2012,1.41
Slovakia,Waste,2013,1.4
Slovakia,Waste,2014,1.37
Slovakia,Waste,2015,1.36
Slovakia,Waste,2016,1.36
Slovakia,Waste,2017,1.36
Slovakia,Waste,2018,1.37
Slovenia,Agriculture,1990,1.63
Slovenia,Agriculture,1991,1.57
Slovenia,Agriculture,1992,1.31
Slovenia,Agriculture,1993,1.33
Slovenia,Agriculture,1994,1.29
Slovenia,Agriculture,1995,1.29
Slovenia,Agriculture,1996,1.32
Slovenia,Agriculture,1997,1.26
Slovenia,Agriculture,1998,1.23
Slovenia,Agriculture,1999,1.13
Slovenia,Agriculture,2000,1.15
Slovenia,Agriculture,2001,1.2
Slovenia,Agriculture,2002,1.17
Slovenia,Agriculture,2003,1.18
Slovenia,Agriculture,2004,1.12
Slovenia,Agriculture,2005,1.11
Slovenia,Agriculture,2006,1.09
Slovenia,Agriculture,2007,1.09
Slovenia,Agriculture,2008,1.13
Slovenia,Agriculture,2009,1.09
Slovenia,Agriculture,2010,1.09
Slovenia,Agriculture,2011,1.07
Slovenia,Agriculture,2012,1.05
Slovenia,Agriculture,2013,1.04
Slovenia,Agriculture,2014,1.03
Slovenia,Agriculture,2015,1.04
Slovenia,Agriculture,2016,1.07
Slovenia,Agriculture,2017,1.07
Slovenia,Agriculture,2018,1.06
Slovenia,Energy,1990,0.59
Slovenia,Energy,1991,0.57
Slovenia,Energy,1992,0.58
Slovenia,Energy,1993,0.55
Slovenia,Energy,1994,0.53
Slovenia,Energy,1995,0.54
Slovenia,Energy,1996,0.53
Slovenia,Energy,1997,0.55
Slovenia,Energy,1998,0.54
Slovenia,Energy,1999,0.52
Slovenia,Energy,2000,0.51
Slovenia,Energy,2001,0.48
Slovenia,Energy,2002,0.52
Slovenia,Energy,2003,0.54
Slovenia,Energy,2004,0.54
Slovenia,Energy,2005,0.53
Slovenia,Energy,2006,0.53
Slovenia,Energy,2007,0.53
Slovenia,Energy,2008,0.53
Slovenia,Energy,2009,0.53
Slovenia,Energy,2010,0.53
Slovenia,Energy,2011,0.53
Slovenia,Energy,2012,0.5
Slovenia,Energy,2013,0.48
Slovenia,Energy,2014,0.4
Slovenia,Energy,2015,0.42
Slovenia,Energy,2016,0.44
Slovenia,Energy,2017,0.44
Slovenia,Energy,2018,0.44
Slovenia,Fugitive Emissions,1990,0.41
Slovenia,Fugitive Emissions,1991,0.38
Slovenia,Fugitive Emissions,1992,0.4
Slovenia,Fugitive Emissions,1993,0.37
Slovenia,Fugitive Emissions,1994,0.36
Slovenia,Fugitive Emissions,1995,0.37
Slovenia,Fugitive Emissions,1996,0.35
Slovenia,Fugitive Emissions,1997,0.38
Slovenia,Fugitive Emissions,1998,0.38
Slovenia,Fugitive Emissions,1999,0.36
Slovenia,Fugitive Emissions,2000,0.35
Slovenia,Fugitive Emissions,2001,0.33
Slovenia,Fugitive Emissions,2002,0.37
Slovenia,Fugitive Emissions,2003,0.38
Slovenia,Fugitive Emissions,2004,0.38
Slovenia,Fugitive Emissions,2005,0.36
Slovenia,Fugitive Emissions,2006,0.36
Slovenia,Fugitive Emissions,2007,0.36
Slovenia,Fugitive Emissions,2008,0.36
Slovenia,Fugitive Emissions,2009,0.35
Slovenia,Fugitive Emissions,2010,0.35
Slovenia,Fugitive Emissions,2011,0.34
Slovenia,Fugitive Emissions,2012,0.33
Slovenia,Fugitive Emissions,2013,0.3
Slovenia,Fugitive Emissions,2014,0.25
Slovenia,Fugitive Emissions,2015,0.25
Slovenia,Fugitive Emissions,2016,0.27
Slovenia,Fugitive Emissions,2017,0.27
Slovenia,Fugitive Emissions,2018,0.27
Slovenia,Industrial Processes,1990,0.0
Slovenia,Industrial Processes,1991,0.01
Slovenia,Industrial Processes,1992,0.0
Slovenia,Industrial Processes,1993,0.0
Slovenia,Industrial Processes,1994,0.0
Slovenia,Industrial Processes,1995,0.01
Slovenia,Industrial Processes,1996,0.0
Slovenia,Industrial Processes,1997,0.01
Slovenia,Industrial Processes,1998,0.01
Slovenia,Industrial Processes,1999,0.01
Slovenia,Industrial Processes,2000,0.01
Slovenia,Industrial Processes,2001,0.01
Slovenia,Industrial Processes,2002,0.01
Slovenia,Industrial Processes,2003,0.01
Slovenia,Industrial Processes,2004,0.01
Slovenia,Industrial Processes,2005,0.01
Slovenia,Industrial Processes,2006,0.01
Slovenia,Industrial Processes,2007,0.01
Slovenia,Industrial Processes,2008,0.01
Slovenia,Industrial Processes,2009,0.01
Slovenia,Industrial Processes,2010,0.0
Slovenia,Industrial Processes,2011,0.0
Slovenia,Industrial Processes,2012,0.0
Slovenia,Industrial Processes,2013,0.0
Slovenia,Industrial Processes,2014,0.0
Slovenia,Industrial Processes,2015,0.0
Slovenia,Industrial Processes,2016,0.0
Slovenia,Industrial Processes,2017,0.0
Slovenia,Industrial Processes,2018,0.0
Slovenia,Land-Use Change and Forestry,1990,0.0
Slovenia,Land-Use Change and Forestry,1991,0.0
Slovenia,Land-Use Change and Forestry,1992,0.0
Slovenia,Land-Use Change and Forestry,1993,0.0
